language,tweetContentProcessed,mediaUrl,tweetId,image_id,year,tweetContent,description
en,Want to ask our speakers a question Heres what you need to know,https://pbs.twimg.com/media/FPMD-dUXEAEd50o?format=jpg&name=900x900,2746,tweetImg2746.jpg,2025,Want to ask our speakers a question? Here's what you need to know:,An image of a Twitter Space sign-up form
en,Here are the details,https://pbs.twimg.com/media/FPMDyUJXoBE9Nk5?format=jpg&name=900x900,2747,tweetImg2747.jpg,2025,Here are the details:,An image of the event title and date
en,Ivermectin failed as a Covid treatment a large clinical trial found The drug surged in popularity despite no strong evidence that it worked,https://pbs.twimg.com/card_img/1708013880759205888/J5J2V8yI?format=jpg&name=900x900,2749,tweetImg2749.jpg,2025,"Ivermectin failed as a Covid treatment, a large clinical trial found. The drug surged in popularity despite no strong evidence that it worked.",An image of a box of Ivermectin tablets
en,Astronomers announced on Wednesday the discovery of the farthest and oldest star ever seen Its light twinkled some 900 million years after the Big Bang astronomers say That means the light from the star traveled 129 billion lightyears to reach Earth,https://pbs.twimg.com/card_img/1710602393803722752/TTZnc2AI?format=jpg&name=900x900,2750,tweetImg2750.jpg,2025,"Astronomers announced on Wednesday the discovery of the farthest and oldest star ever seen. Its light twinkled some 900 million years after the Big Bang, astronomers say. That means the light from the star traveled 12.9 billion light-years to reach Earth.","An image of a galaxy with a bright spot and a long, thin, bright line extending from it to the left."
en,Kpop star Luna will be making her Broadway debut this fall as the lead of KPOP a highenergy multimedia show about Korean pop phenomena,https://pbs.twimg.com/card_img/1710933239811198977/h70pHd5F?format=jpg&name=900x900,2751,tweetImg2751.jpg,2025,"K-pop star Luna will be making her Broadway debut this fall as the lead of “KPOP,” a high-energy multimedia show about Korean pop phenomena.",An image of a model posing in front of the UP POP logo
en,Ivermectin failed as a Covid treatment a large clinical trial found The drug surged in popularity despite no strong evidence that it worked,https://pbs.twimg.com/media/FPIOIqtXMAAGreS?format=jpg&name=900x900,2752,tweetImg2752.jpg,2025,"Ivermectin failed as a Covid treatment, a large clinical trial found. The drug surged in popularity despite no strong evidence that it worked. https://nyti.ms/3LvwMEa",An image of a quote from the article
en,Russian forces are moving away from Ukraines capital Kyiv and the nearby town of Chernihiv a senior Ukrainian official said Wednesday with some relocating to the eastern provinces of Kharkiv and Donetsk,https://pbs.twimg.com/card_img/1710775000683220993/oAtunHxe?format=jpg&name=900x900,2753,tweetImg2753.jpg,2025,"Russian forces are moving away from Ukraine’s capital, Kyiv, and the nearby town of Chernihiv, a senior Ukrainian official said Wednesday, with some relocating to the eastern provinces of Kharkiv and Donetsk.",An image of a soldier walking in front of the destroyed Donetsk airport
en,About 500000 people have fled Ukraine in recent days according to the United Nations refugee agency among the biggest flights of humanity in Europe since the Balkan wars of the 1990s Follow updates,https://pbs.twimg.com/media/FMuHmlTWQAciGEi?format=jpg&name=900x900,2754,tweetImg2754.jpg,2025,"About 500,000 people have fled Ukraine in recent days, according to the United Nations refugee agency, among the biggest flights of humanity in Europe since the Balkan wars of the 1990s. Follow updates. https://nyti.ms/3vHFsmD","An image of a woman and her children, all wearing winter coats, standing in a queue at a border crossing."
en,Not since the frigid days of the Cold War have so many doors closed on Russia and its people From culture to commerce sports to travel the world is shunning Russia in myriad ways to protest its invasion of Ukraine,https://pbs.twimg.com/card_img/1710305282658549761/_u_A9kHO?format=jpg&name=900x900,2755,tweetImg2755.jpg,2025,"Not since the frigid days of the Cold War have so many doors closed on Russia and its people. From culture to commerce, sports to travel, the world is shunning Russia in myriad ways to protest its invasion of Ukraine.",An image of airplanes parked at an airport
en,There are logjams at Ukraines border crossings with Romania Poland and Moldova as Ukrainian refugees continue to flee their country About 500000 people have left Ukraine in recent days according to the United Nations refugee agency,https://pbs.twimg.com/media/FMt8J8IWQAAkVqz.jpg,2756,tweetImg2756.jpg,2025,"There are logjams at Ukraine’s border crossings with Romania, Poland and Moldova as Ukrainian refugees continue to flee their country. About 500,000 people have left Ukraine in recent days, according to the United Nations refugee agency. https://nyti.ms/33YWTmW","An image of cars and trucks stuck in a traffic jam in the city of Uzhhorod, Ukraine"
en,Russian forces inched forward in their campaign to encircle the Ukrainian capital Kyiv but continued to face creative and effective resistance from Ukrainian forces a senior Pentagon official said on Monday,https://pbs.twimg.com/card_img/1711215355279142912/gJjGRWgO?format=jpg&name=900x900,2757,tweetImg2757.jpg,2025,"Russian forces inched forward in their campaign to encircle the Ukrainian capital, Kyiv, but continued to face ""creative and effective"" resistance from Ukrainian forces, a senior Pentagon official said on Monday.",An image of a burnt-out bus and a truck in the aftermath of the attack
en,There are traffic gridlocks at Ukraines border crossings with Romania Poland and Moldova as Ukrainian refugees continue to flee their country About 500000 people have left Ukraine in recent days according to the United Nations refugee agency,https://pbs.twimg.com/media/FMtQrbKXMAQRob3.png,2758,tweetImg2758.jpg,2025,"There are traffic gridlocks at Ukraine’s border crossings with Romania, Poland and Moldova as Ukrainian refugees continue to flee their country. About 500,000 people have left Ukraine in recent days, according to the United Nations refugee agency. https://nyti.ms/3su5nfk",An image of a traffic jam on the road
en,In the basement shelter of the Okhmadet Childrens Hospital in Kyiv the Ukrainian capital women tended to their sick children as Russian forces closed in on the city,https://pbs.twimg.com/media/FMtNPi6X0AUAhZA?format=jpg&name=small,2760,tweetImg2760.jpg,2025,"In the basement shelter of the Okhmadet Children’s Hospital in Kyiv, the Ukrainian capital, women tended to their sick children as Russian forces closed in on the city. https://nyti.ms/3K6e2dI",An image of a woman and a baby in a war zone
en,Switzerland also joined European neighbors in closing its airspace to Russian aircraft except for humanitarian or diplomatic purposes but said it would evaluate joining subsequent EU sanctions on a casebycase basis,https://pbs.twimg.com/card_img/1709843668771983360/nsVVTFv8?format=jpg&name=900x900,2761,tweetImg2761.jpg,2025,"Switzerland also joined European neighbors in closing its airspace to Russian aircraft, except for humanitarian or diplomatic purposes, but said it would evaluate joining subsequent EU sanctions on a case-by-case basis.",An image of the UN Secretary-General delivering a speech at a podium
en,Small businesses in New York are struggling with crimes that have cascaded from the disruptions of the pandemic Owners and officials say a rise in job losses mental illness and drug abuse has contributed to more brazen behavior from theft to assaults,https://pbs.twimg.com/media/FMsZv6NXoAUlbuz?format=jpg&name=900x900,2762,tweetImg2762.jpg,2025,"Small businesses in New York are struggling with crimes that have cascaded from the disruptions of the pandemic. Owners and officials say a rise in job losses, mental illness and drug abuse has contributed to more brazen behavior, from theft to assaults. https://nyti.ms/3pn8LGS",An image of Deborah Koenig and a quote about small businesses
en,As more people arrive in Lviv a city in western Ukraine from the east the stories they share are growing increasingly dire our reporter on the ground writes The train station has filled with people trying to flee the country from Russias attacks,https://pbs.twimg.com/media/FMsYl09XoAYbvuA?format=jpg&name=900x900,2764,tweetImg2764.jpg,2025,"As more people arrive in Lviv, a city in western Ukraine, from the east, the stories they share are growing increasingly dire, our reporter on the ground writes. The train station has filled with people trying to flee the country from Russia's attacks.
https://nyti.ms/35AgFWm",An image of a young girl and a cat at a train station in Ukraine
en,Thousands of people gathered at rallies across the US on Sunday in a show of support for Ukraine Many waved blue and yellow Ukrainian flags sang patriotic songs and shouted chants against President Vladimir Putin of Russia,https://pbs.twimg.com/media/FMrr9fGXIAExXxQ?format=jpg&name=900x900,2766,tweetImg2766.jpg,2025,"Thousands of people gathered at rallies across the U.S. on Sunday in a show of support for Ukraine. Many waved blue and yellow Ukrainian flags, sang patriotic songs and shouted chants against President Vladimir Putin of Russia.
https://nyti.ms/3InZaHn",An image of protesters marching in front of the White House
en,Its just like a complete nightmare The Daily spoke with residents in Kyiv as Russian forces tried to advance on the Ukrainian capital Listen to todays episode,https://pbs.twimg.com/card_img/1710590487969542144/fKTsz_Ne?format=jpg&name=900x900,2767,tweetImg2767.jpg,2025,"“It’s just like a complete nightmare.”

The Daily spoke with residents in Kyiv as Russian forces tried to advance on the Ukrainian capital. Listen to today’s episode.",An image of protesters in a van with guns
en,The Russian ruble cratered on Monday as Western sanctions kicked in To stem the decline the Russian Central Bank more than doubled its key interest rate and closed the Moscow stock exchange for the day,https://pbs.twimg.com/card_img/1708565595644395520/lE7tT8PZ?format=jpg&name=900x900,2768,tweetImg2768.jpg,2025,"The Russian ruble cratered on Monday as Western sanctions kicked in. To stem the decline, the Russian Central Bank more than doubled its key interest rate and closed the Moscow stock exchange for the day.",An image of people walking down a street in Moscow.
en,Breaking News The dangers of climate change are mounting so rapidly that they could soon overwhelm our ability to adapt a UN report found The effects of climate change are much more widespread and much more negative than expected one researcher said,https://pbs.twimg.com/card_img/1707197271564079104/eDO49dMc?format=jpg&name=900x900,2769,tweetImg2769.jpg,2025,"Breaking News: The dangers of climate change are mounting so rapidly that they could soon overwhelm our ability to adapt, a UN report found.

The effects of climate change are “much more widespread and much more negative than expected,” one researcher said.",An image of a street in Haiti
en,Ukrainian officials have arrived on the UkraineBelarus border for talks with Russia The key issue of the talks is an immediate ceasefire and the withdrawal of troops from Ukraine President Volodymyr Zelenskys office said in a statement,https://pbs.twimg.com/media/FMrbGSWXIAEpbd9?format=jpg&name=900x900,2770,tweetImg2770.jpg,2025,"Ukrainian officials have arrived on the Ukraine-Belarus border for talks with Russia.

“The key issue of the talks is an immediate ceasefire and the withdrawal of troops from Ukraine,” President Volodymyr Zelensky’s office said in a statement.
https://nyti.ms/3srOdPp",An image of the Russian military personnel boarding a helicopter
en,When Russias attacks on Ukraine began on Thursday hitting seemingly every corner of the country war became unavoidably tangible for Ukrainians a hovering cloud of darkness that once seemed unimaginable in the postCold War era,https://pbs.twimg.com/media/FMpuFL-XsAMGfug?format=jpg&name=900x900,2771,tweetImg2771.jpg,2025,"When Russia's attacks on Ukraine began on Thursday, hitting seemingly every corner of the country, war became unavoidably tangible for Ukrainians — a hovering cloud of darkness that once seemed unimaginable in the post-Cold War era. https://nyti.ms/3sqgjKO",An image of a woman hugging a man in front of the door of a building.
en,Israel is a strong ally of the US and its leaders have a good relationship with Volodymyr Zelensky Ukraines Jewish president But Israel also doesnt want to provoke Russia,https://pbs.twimg.com/card_img/1707601099501281281/wZj4LCKr?format=jpg&name=900x900,2772,tweetImg2772.jpg,2025,"Israel is a strong ally of the U.S., and its leaders have a good relationship with Volodymyr Zelensky, Ukraine’s Jewish president. But Israel also doesn’t want to provoke Russia.","An image of people holding Ukrainian flags and a sign that reads ""Stop human rights attack in Ukraine"""
en,Video verified by The New York Times shows an oil depot ablaze on the southern outskirts of Kyiv on Feb 27 A Ukrainian official said that Russian forces struck the depot,https://pbs.twimg.com/amplify_video_thumb/1498058985756311562/img/GVEDrHpDtmhzf3mQ.jpg,2774,tweetImg2774.jpg,2025,Video verified by The New York Times shows an oil depot ablaze on the southern outskirts of Kyiv on Feb. 27. A Ukrainian official said that Russian forces struck the depot. https://nyti.ms/3pnetIS,An image of a fire at a warehouse in Ukraine
en,I just want to live in our country and thats all Julia a teacher and Ukrainian volunteer wept as she waited to be deployed to fight Russian troops around Kyiv on Saturday Its awful she said,https://pbs.twimg.com/media/FMpHK-RXIAQvpqo.jpg,2775,tweetImg2775.jpg,2025,"""I just want to live in our country, and that's all."" Julia, a teacher and Ukrainian volunteer, wept as she waited to be deployed to fight Russian troops around Kyiv on Saturday. ""It's awful,"" she said. https://nyti.ms/3JX7yOs",An image of women posing with guns in a van
en,Major League Baseball threatened to cancel some regularseason games if a new labor deal was not reached by Monday There were intense negotiations between the owners and the players union on Saturday the day spring training games had been set to begin,https://pbs.twimg.com/card_img/1710043197571801089/Cgsnz3QT?format=jpg&name=900x900,2776,tweetImg2776.jpg,2025,"Major League Baseball threatened to cancel some regular-season games if a new labor deal was not reached by Monday. There were intense negotiations between the owners and the players’ union on Saturday, the day spring training games had been set to begin.","An image of a fence and a sign that says ""published 2021"""
en,The Biden administration and its key European allies reached a preliminary agreement to bar sanctioned Russian companies oligarchs and government officials from using the SWIFT system essentially barring them from international financial transactions,https://pbs.twimg.com/card_img/1710365301055881217/81y1TqzM?format=jpg&name=900x900,2777,tweetImg2777.jpg,2025,"The Biden administration and its key European allies reached a preliminary agreement to bar sanctioned Russian companies, oligarchs and government officials from using the SWIFT system, essentially barring them from international financial transactions.","An image of people walking down a street in Moscow, Russia."
en,Russian troops have escalated their assault on Ukraines secondlargest city Kharkiv according to videos and photographs analyzed by The New York Times,https://pbs.twimg.com/card_img/1710659107726708737/dtDkIxfM?format=jpg&name=900x900,2778,tweetImg2778.jpg,2025,"Russian troops have escalated their assault on Ukraine’s second-largest city, Kharkiv, according to videos and photographs analyzed by The New York Times.",An image of the Russian military and the wreckage of a Russian helicopter
en,President Volodymyr Zelensky of Ukraine said in new remarks on Saturday that he had spoken with the leaders of Britain Poland Turkey and several other nations as he sought to rally an antiwar coalition against Russia,https://pbs.twimg.com/media/FMjf2LGXoAgYxnG?format=jpg&name=900x900,2779,tweetImg2779.jpg,2025,"President Volodymyr Zelensky of Ukraine said in new remarks on Saturday that he had spoken with the leaders of Britain, Poland, Turkey and several other nations as he sought to rally an “antiwar coalition” against Russia. https://nyti.ms/3HrzIzx","An image of President Volodymyr Zelensky and a quote that reads: ""The world has seen Ukrainians are powerful, Ukrainians"
en,Civilian volunteers and paramilitary groups are taking the fight to the Russian army in Kyiv Ukraines capital And across the country after three days of battle Russia has yet to take any major cities in Ukraine,https://pbs.twimg.com/media/FMjcZfFXsAAm6Yf?format=jpg&name=900x900,2780,tweetImg2780.jpg,2025,"Civilian volunteers and paramilitary groups are taking the fight to the Russian army in Kyiv, Ukraine’s capital. And across the country, after three days of battle, Russia has yet to take any major cities in Ukraine. https://nyti.ms/35wHdb0","An image of a quote from Oleg Sentsov that reads: ""They said Kyev would fall in two days, and well, it's been three days and I don't see any Russian flags in the city."""
en,The CDC has created an online tool that can help people see whether their area is at high medium or low community risk for the coronavirus Heres how to find it and what it means,https://pbs.twimg.com/card_img/1710929989606989825/H4dEriM7?format=jpg&name=900x900,2781,tweetImg2781.jpg,2025,"The CDC has created an online tool that can help people see whether their area is at high, medium or low community risk for the coronavirus. Here's how to find it, and what it means.",An image of people wearing masks crossing a street.
en,Its not necessarily that the sanction policy was wrong Its just that its not enough PatcohenNYT said Listen to the discussion about the limits of sanctions with RichardHaass SangerNYT and ewong,https://pbs.twimg.com/media/FMjQ79mX0AUFzla?format=jpg&name=900x900,2782,tweetImg2782.jpg,2025,"""It's not necessarily that the sanction policy was wrong. It's just that it's not enough,"" 
@PatcohenNYT
 said. Listen to the discussion about the limits of sanctions, with 
@RichardHaass
, 
@SangerNYT
 and 
@ewong
. https://nyti.ms/3MhVpFZ","An image of a quote from Richard Haass, President of the Council on Foreign Relations, saying that the US can do big things to change policy on something that is seen as very important"
en,Photographers in Ukraine captured images of a populace struggling with uncertainty and fear in the face of a military invasion and a scene in Moscow where demonstrators confronted the police during an antiwar protest See more photos here,https://pbs.twimg.com/media/FMjOpgKXIAARsxk?format=jpg&name=small,2783,tweetImg2783.jpg,2025,"Photographers in Ukraine captured images of a populace struggling with uncertainty and fear in the face of a military invasion — and a scene in Moscow where demonstrators confronted the police during an antiwar protest.

See more photos here: https://nyti.ms/3HjmyEE",An image of protesters standing in a line with their hands clasped.
en,Russians have killed 198 people including 3 children in Ukraine since the start of the war the Ukrainian National Guard said An additional 1115 people have been wounded including 33 children they said,https://pbs.twimg.com/card_img/1710096989789020160/ykqTDRBt?format=jpg&name=900x900,2784,tweetImg2784.jpg,2025,"Russians have killed 198 people, including 3 children, in Ukraine since the start of the war, the Ukrainian National Guard said. An additional 1,115 people have been wounded, including 33 children, they said.",An image of a tank firing a missile in the night sky
en,The civilian resistance in Ukraine has received instructions from the military on how to help stop Russias advance Above all the defense ministry advised people to keep themselves safe but make life for Russian soldiers as difficult as possible,https://pbs.twimg.com/media/FMirLDNXEAoxDO8?format=jpg&name=900x900,2785,tweetImg2785.jpg,2025,"The civilian resistance in Ukraine has received instructions from the military on how to help stop Russia's advance. Above all, the defense ministry advised people to keep themselves safe — but make life for Russian soldiers as difficult as possible. https://nyti.ms/3BXgOzl",An image of women in military fatigues holding guns.
en,In a major policy shift Germany has permitted the Netherlands to send 400 rocketpropelled grenades to Ukraine according to two officials,https://pbs.twimg.com/media/FMiqfdDXIAYP4-Q?format=jpg&name=900x900,2786,tweetImg2786.jpg,2025,"In a major policy shift, Germany has permitted the Netherlands to send 400 rocket-propelled grenades to Ukraine, according to two officials. https://nyti.ms/3t9CZyo","An image of a Ukrainian soldier at a checkpoint in the Luhansk region, March 18, 2015"
en,Thousands of Ukrainians fleeing Russias invasion have crossed into neighboring nations like Romania What I have seen is a lot of suffering people who are plagued by the horrors of a war Nicolae Ciuca Romanias prime minister said,https://pbs.twimg.com/media/FMinEEPX0AUF9ex?format=jpg&name=900x900,2787,tweetImg2787.jpg,2025,"Thousands of Ukrainians fleeing Russia’s invasion have crossed into neighboring nations like Romania. ""What I have seen is a lot of suffering, people who are plagued by the horrors of a war,"" Nicolae Ciuca, Romania's prime minister, said. https://nyti.ms/3JTky7E",An image of a family walking with their belongings.
en,President Volodymyr Zelensky of Ukraine posted a video on Twitter on Saturday telling the public not to believe false reports He was alive he said Kyiv had not fallen We are not putting down any arms We will protect our country he said,https://pbs.twimg.com/media/FMiDXBrWYAEVyfN?format=jpg&name=900x900,2788,tweetImg2788.jpg,2025,"President Volodymyr Zelensky of Ukraine posted a video on Twitter on Saturday, telling the public not to believe false reports. He was alive, he said. Kyiv had not fallen. ""We are not putting down any arms. We will protect our country,"" he said. https://nyti.ms/3hlfEUY",An image of President Volodymyr Zelensky and a quote that reads: There's a lot of fake news that I'm calling on the army to put down its arms and evacuate. Here's how it is: I'M HERE.
en,Im Ready Ukraines civilians take up arms as volunteer fighters armed with assault rifles patrolled central Kyiv on Friday poised to defend their country Follow live updates,https://pbs.twimg.com/media/FMiB-VAX0A4-U1y.jpg,2789,tweetImg2789.jpg,2025,"""I’m Ready"": Ukraine’s civilians take up arms as volunteer fighters armed with assault rifles patrolled central Kyiv on Friday, poised to defend their country.

Follow live updates. https://nyti.ms/3hjRtGb",An image of armed men walking down a street in Simferopol
en,Ukrainians arrived in the Polish border village of Medyka on Saturday as thousands of people flee Russias invasion of their country and cross into neighboring nations Follow live updates on the war in Ukraine here,https://pbs.twimg.com/media/FMh_sImXsAMcBsz?format=jpg&name=900x900,2790,tweetImg2790.jpg,2025,"Ukrainians arrived in the Polish border village of Medyka on Saturday, as thousands of people flee Russia’s invasion of their country and cross into neighboring nations.

Follow live updates on the war in Ukraine here: https://nyti.ms/3HuajoB","An image of a woman and a child crossing a border checkpoint with a caption that reads: Mezyk, Poland, Feb. 26, 2021"
en,Landmarks in New York London Rome and elsewhere use lights as a show of solidarity for the people of Ukraine on Friday night,https://pbs.twimg.com/media/FMh7HwUWYAA_k2_?format=jpg&name=small,2792,tweetImg2792.jpg,2025,"Landmarks in New York, London, Rome and elsewhere use lights as a show of solidarity for the people of Ukraine on Friday night. https://nyti.ms/3smTEPA","An image of the Empire State Building lit up in blue and gold, with the words New York City below it and the date February 25 below it."
en,Volunteer fighters armed with assault rifles patrolled central Kyiv on Friday ready to defend their country Follow live updates,https://pbs.twimg.com/amplify_video_thumb/1497385296421437451/img/S0h-dYF_FLYpbAfu.jpg,2797,tweetImg2797.jpg,2025,"Volunteer fighters armed with assault rifles patrolled central Kyiv on Friday, ready to defend their country.

Follow live updates. https://nyti.ms/33RSJNI",An image of people walking down a street in Ukraine
en,President Biden on Friday nominated Judge Ketanji Brown Jackson to the Supreme Court If confirmed she would make history by becoming the first Black woman to serve as a justice In remarks with Biden Judge Jackson emphasized her faith and her family,https://pbs.twimg.com/media/FMea0_yWUAEc4jf.jpg,2799,tweetImg2799.jpg,2025,"President Biden on Friday nominated Judge Ketanji Brown Jackson to the Supreme Court. If confirmed, she would make history by becoming the first Black woman to serve as a justice. In remarks with Biden, Judge Jackson emphasized her faith and her family.
https://nyti.ms/3plm22H","An image of President Biden standing at a podium with his hand on his face, with Vice President Harris standing behind him and a woman standing to his right."
en,Canadas deputy prime minister Chrystia Freeland whose mother was UkrainianCanadian said that President Vladimir Putin had cemented his place in the ranks of the reviled European dictators who caused such carnage in the 20th century,https://pbs.twimg.com/media/FMeYhufXoAoFAaR?format=jpg&name=900x900,2800,tweetImg2800.jpg,2025,"Canada's deputy prime minister, Chrystia Freeland, whose mother was Ukrainian-Canadian, said that President Vladimir Putin had cemented his place “in the ranks of the reviled European dictators who caused such carnage in the 20th century.” https://nyti.ms/3JX4Bxe","An image of a quote from Prime Minister Justin Trudeau that reads: ""The horrific human costs of this cruel invasion are the direct and personal responsibility of Vladimir Putin."""
en,Russias attack has taken on such large unpredictable dimensions that even people living far from what were expected to be the main combat zones in Ukraine are taking flight and racing to border crossings into Poland Hungary Moldova and Romania,https://pbs.twimg.com/media/FMdOIGeXsAQsjtq.jpg,2811,tweetImg2811.jpg,2025,"Russia’s attack has taken on such large unpredictable dimensions that even people living far from what were expected to be the main combat zones in Ukraine are taking flight and racing to border crossings into Poland, Hungary, Moldova and Romania. https://nyti.ms/3t7lKh4",An image of people leaving the camp
en,Children are suffering immensely now and need our help A new study estimates that at least 52 million children around the world lost a parent or other caregiver to Covid19 in the first 19 months of the pandemic,https://pbs.twimg.com/media/FMdIaaVWYAAwJv-?format=jpg&name=900x900,2813,tweetImg2813.jpg,2025,"""Children are suffering immensely now and need our help."" A new study estimates that at least 5.2 million children around the world lost a parent or other caregiver to Covid-19 in the first 19 months of the pandemic. https://nyti.ms/3M1jfFH",An image of a text box that reads: 5.2 million
en,Kyiv was hit by missile strikes with a rocket crashing into a residential building as Russian forces pressed closer to the heart of the government Ukraines Defense Ministry urged people in the capital to stay indoors and prepare Molotov cocktails,https://pbs.twimg.com/media/FMbuAJUXwAAVSdU?format=jpg&name=900x900,2824,tweetImg2824.jpg,2025,"Kyiv was hit by missile strikes, with a rocket crashing into a residential building, as Russian forces pressed closer to the heart of the government.

Ukraine’s Defense Ministry urged people in the capital to stay indoors and “prepare Molotov cocktails.”
https://nyti.ms/3BR699f",An image of a destroyed building in Donetsk
en,Ukrainian officials said that multiple missile strikes hit Kyiv early Friday They say that civilian objects are not a target for them It is a lie they do not distinguish in which areas to operate Ukraines president said of Russia Follow updates,https://pbs.twimg.com/media/FMbk_68WYAQLmFw?format=jpg&name=900x900,2825,tweetImg2825.jpg,2025,"Ukrainian officials said that multiple missile strikes hit Kyiv early Friday. ""They say that civilian objects are not a target for them. It is a lie, they do not distinguish in which areas to operate,"" Ukraine's president said of Russia.

Follow updates. https://nyti.ms/33UiWLK",An image of a man walking a dog in front of a destroyed building
en,Stand with Ukraine some protesters chanted Sanctions now said others Demonstrators have taken to the streets in cities across the world to condemn Russias invasion of Ukraine and express solidarity with the Ukrainian people,https://pbs.twimg.com/amplify_video_thumb/1497072867263008773/img/fgYdfeXyLa80B3ik.jpg,2827,tweetImg2827.jpg,2025,"""Stand with Ukraine!"" some protesters chanted. ""Sanctions now!"" said others.

Demonstrators have taken to the streets in cities across the world to condemn Russia’s invasion of Ukraine and express solidarity with the Ukrainian people. https://nyti.ms/33NYOe0",An image of a large Ukrainian flag being carried through Times Square by a crowd.
en,Ukraines president Volodymyr Zelensky said that he remained in the country despite rumors that he had fled The enemy has marked me as target No 1 he said my family as target No 2,https://pbs.twimg.com/media/FMal6KVXoAMZ4H1.jpg,2829,tweetImg2829.jpg,2025,"Ukraine’s president, Volodymyr Zelensky, said that he remained in the country despite rumors that he had fled. “The enemy has marked me as target No. 1,” he said, “my family as target No. 2.”
https://nyti.ms/3JRG5h1",An image of Zelensky speaking at a podium.
en,News Analysis President Vladimir Putins speech seemed close to threatening nuclear war than any statement from a world leader in decades Roger Cohen writes But his purpose was clear to make clear he would not hesitate to escalate,https://pbs.twimg.com/card_img/1710923807261593601/raNncXEB?format=jpg&name=900x900,2830,tweetImg2830.jpg,2025,"News Analysis: President Vladimir Putin’s speech seemed close to threatening nuclear war than any statement from a world leader in decades, Roger Cohen writes. But his purpose was clear: to make clear he would not hesitate to escalate.",An image of Vladimir Putin walking out of a room with a bottle of water in his hand.
en,President Biden said the US would cut off Russias largest banks and companies from the Western financial markets and restrict exports of technology to Russia Putin chose this war and now he and his country will bear the consequences Biden said,https://pbs.twimg.com/media/FMZ4I1FXEAMRWnz.jpg,2834,tweetImg2834.jpg,2025,"President Biden said the U.S. would cut off Russia’s largest banks and companies from the Western financial markets and restrict exports of technology to Russia. “Putin chose this war, and now he and his country will bear the consequences,” Biden said. https://nyti.ms/3sjF7Ec",An image of President Biden speaking at a podium with a presidential seal in the foreground and a gold curtain in background
en,About 2500 people gathered at the Brandenburg Gate in Berlin on Thursday to protest against the Russian invasion For the second time this week the city had illuminated the landmark in blue and yellow to express solidarity with Ukraine Follow updates,https://pbs.twimg.com/media/FMY-65zWUAI84jx?format=jpg&name=900x900,2840,tweetImg2840.jpg,2025,"About 2,500 people gathered at the Brandenburg Gate in Berlin on Thursday to protest against the Russian invasion. For the second time this week, the city had illuminated the landmark in blue and yellow to express solidarity with Ukraine. 

Follow updates: https://nyti.ms/3t8yN1N",An image of the Brandenburg Gate in Berlin with the colors of the Ukrainian flag and a Syrian flag being held up by protesters.
en,Beyond the battlefield there are economic military and diplomatic consequences of Russias attack on Ukraine that will reverberate around the world Heres what could happen next in the crisis,https://pbs.twimg.com/media/FMYjeQdXEAwwHT0?format=jpg&name=900x900,2841,tweetImg2841.jpg,2025,"Beyond the battlefield, there are economic, military and diplomatic consequences of Russia's attack on Ukraine that will reverberate around the world. Here's what could happen next in the crisis. https://nyti.ms/3t57ZiP",An image of a text box that reads: What happens next for the rest of the world?
en,Thousands of protesters took to the streets of Russian cities on Thursday to protest President Vladimir Putins decision to invade Ukraine The police detained more than 600 people in Moscow alone according to a rights group,https://pbs.twimg.com/media/FMYiyzSXwAAdFEA?format=jpg&name=900x900,2842,tweetImg2842.jpg,2025,"Thousands of protesters took to the streets of Russian cities on Thursday to protest President Vladimir Putin’s decision to invade Ukraine. The police detained more than 600 people in Moscow alone, according to a rights group. https://nyti.ms/3BLEEhk",An image of a woman being arrested by police in Russia
en,Ukrainians waited to hand in their documents and complete medical checks as they volunteer for the military at a center in Kramatorsk eastern Ukraine The nations defense minister has urged anyone with a Ukrainian passport to enlist,https://pbs.twimg.com/media/FMYZJdpXsAwsmth?format=jpg&name=900x900,2846,tweetImg2846.jpg,2025,"Ukrainians waited to hand in their documents and complete medical checks as they volunteer for the military at a center in Kramatorsk, eastern Ukraine. The nation's defense minister has urged anyone with a Ukrainian passport to enlist. https://nyti.ms/3pcJrUa",An image of a man standing in a classroom.
en,A Ukrainian Armed Forces aircraft was shot down in the Kyiv region according to Ukrainian officials Dozens of Ukrainian soldiers have been killed since Russia launched a military assault the government said Follow our updates,https://pbs.twimg.com/media/FMYAqzrWQAEtFUu?format=jpg&name=900x900,2847,tweetImg2847.jpg,2025,"A Ukrainian Armed Forces aircraft was shot down in the Kyiv region, according to Ukrainian officials. Dozens of Ukrainian soldiers have been killed since Russia launched a military assault, the government said.

Follow our updates.
https://nyti.ms/3huKfzv",An image of the plane after it crashed in Ukraine
en,Hundreds of protesters gathered outside Prime Minister Boris Johnsons office waving Ukrainian flags and demanding stricter sanctions and broader action from Britain in response to Russias military action,https://pbs.twimg.com/profile_images/1023261401173950464/5QtFj8Uj_normal.jpg,2848,tweetImg2848.jpg,2025,"Hundreds of protesters gathered outside Prime Minister Boris Johnson’s office, waving Ukrainian flags and demanding stricter sanctions and broader action from Britain in response to Russia’s military action. https://nyti.ms/3huDg9L",An image of a woman with long blonde hair
